Facility Name:,County,Adult Dogs: In Shelter Count as of  1/1/2018,Adult Dogs: In Foster Care Count 1/1/2018,Adult Dogs: Stray,Adult Dogs: Owner Relinquished,Adult Dogs: Owner Requested Euthanasia upon intake,Adult Dogs: Transfer in from another Colorado organization  ,Adult Dogs: Transfer in from Out of State organization,Adult Dogs: Other: TNR/Protective Custody/Returns/Disaster Relief,Adult Dogs: Adoption,Adult Dogs: Returned To Owner (RTO),Adult Dogs: Transferred out to another Colorado organization,Adult Dogs: Transferred to an Out of State organization,Adult Dogs: Other live outcomes (ie: TNR/SNR),Adult Dogs: Died,Adult Dogs: Missing/Stolen,Adult Dogs: Shelter Euthanasia ,Adult Dogs: Owner Requested Euthanasia,Adult Dogs: In Shelter Count as of 12/31/2018,Adult Dogs: In Foster Care Count 12/31/2018,Juvenile Dogs: In Shelter Count as of 1/1/2018,Juvenile Dogs: In Foster Care Count 1/1/2018,Juvenile Dogs: Stray,Juvenile Dogs: Owner Relinquished ,Juvenile Dogs: Owner Requested Euthanasia upon intake,Juvenile Dogs: Transfer in from another Colorado organization,Juvenile Dogs: Transfer in from Out of State organization,Juvenile Dogs: Other: TNR/Protective Custody/Returns/Disaster relief,Juvenile Dogs: Adoption ,Juvenile Dogs: Returned To Owner (RTO),Juvenile Dogs: Transferred out to another Colorado organization,Juvenile Dogs: Transferred to an Out of State organization,Juvenile Dogs: Other live outcomes (ie TNR/SNR),Juvenile Dogs: Died,Juvenile Dogs: Missing/Stolen,Juvenile Dogs: Shelter Euthanasia,Juvenile Dogs: Owner Requested Euthanasia,Juvenile Dogs: In Shelter Count as of 12/31/2018,Juvenile Dogs: In Foster Care Count 12/31/2018,Adult Cats: In Shelter Count as of 1/1/2018,Adult Cats: In Foster Care Count 1/1/2018,Adult Cats: Stray,Adult Cats: Owner Relinquished,Adult Cats: Owner Requested Euthanasia upon intake,Adult Cats: Transfer in from another Colorado organization,Adult Cats: Transfer in from Out of State organization,Adult Cats: Other: TNR/Protective Custody/Returns/Disaster Relief,Adult Cats: Adoption,Adult Cats: Returned To Owner (RTO),Adult Cats: Transferred out to another Colorado organization,Adult Cats: Transferred to an Out of State organization,Adult Cats: Other live outcomes (ie: TNR/SNR),Adult Cats: Died,Adult Cats: Missing / Stolen,Adult Cats: Shelter Euthanasia,Adult Cats: Owner Requested Euthanasia ,Adult Cats: In Shelter Count as of 12/31/2018,Adult Cats: In Foster Care Count 12/31/2018,Juvenile Cats: In Shelter Count as of 1/1/2018,Juvenile Cats: In Foster Care Count 1/1/2018,Juvenile Cats: Stray ,Juvenile Cats: Owner Relinquished,Juvenile Cats: Owner Requested Euthanasia upon intake,Juvenile Cats: Transfer in from another Colorado organization,Juvenile Cats: Transfer in from Out of State organization,Juvenile Cats: Other: TNR/Protective Custody/Returns/Disaster Relief,Juvenile Cats: Adoption ,Juvenile Cats: Returned To Owner (RTO),Juvenile Cats: Transferred out to another Colorado organization,Juvenile Cats: Transferred to an Out of State organization,Juvenile Cats: Other Live Outcomes (ie: TNR/SNR),Juvenile Cats: Died ,Juvenile Cats: Missing/Stolen,Juvenile Cats: Shelter Euthanasia,Juvenile Cats: Owner Requested Euthanasia ,Juvenile Cats: In Shelter Count as of 12/31/2018,Juvenile Cats: In Foster Care Count 12/31/2018,Birds: In Shelter Count as of 1/1/2018,Birds: In Foster Care Count 1/1/2018,Birds: Stray,Birds: Owner Relinquished,Birds: Owner Requested Euthanasia upon intake,Birds: Transfer in from another Colorado organization,Birds: Transfer in from Out of State organization,Birds: Other: TNR/Protective Custody/Returns/Disaster Relief,Birds: Adoption,Birds: Returned To Owner (RTO),Birds: Transferred out to another Colorado organization,Birds: Transferred to an Out of State organization,Birds: Other Live Outcomes (ie: TNR/SNR),Birds: Died,Birds: Missing/Stolen ,Birds: Shelter Euthanasia,Birds: Owner Requested Euthanasia,Birds: In Shelter Count as of 12/31/2018,Birds: In Foster Care Count 12/31/2018,Small Mammal: In Shelter Count as of 1/1/2018,Small Mammal: In Foster Care Count 1/1/2018,Sm Mammal: Stray,Sm Mammal: Owner Relinquished,Sm Mammal: Owner Requested Euthanasia upon intake,Sm Mammal: Transfer in from another Colorado organization,Sm Mammal: Transfer in from Out of State organization,Sm Mammal: Other: TNR/Protective Custody/Returns/Disaster Relief,Sm Mammal: Adoption,Sm Mammal: Returned To Owner (RTO),Sm Mammal: Transferred out to another Colorado organization,Sm Mammal: Transferred to an Out of State organization,Sm Mammal: Other Live Outcomes (ie: TNR/SNR),Sm Mammal: Died,Sm Mammal: Missing/Stolen ,Sm Mammal: Shelter Euthanasia,Sm Mammal: Owner Requested Euthanasia,Sm Mammal: In Shelter Count as of 12/31/2018,Sm Mammal: In Foster Care Count as of 12/31/2018,Reptiles & Amphibians: In Shelter Count as of 1/1/2018,Reptiles & Amphibians: In Foster Care Count 1/1/2018,Reptiles & Amphibians: Stray,Reptiles & Amphibians: Owner Relinquished,Reptiles & Amphibians: Owner Requested Euthanasia upon intake,Reptiles & Amphibians: Transfer in from another Colorado organization,Reptiles & Amphibians: Transfer in from Out of State organization,Reptiles & Amphibians: Other: TNR/Protective Custody/Returns/Disaster Relief,Reptiles & Amphibians: Adoption,Reptiles & Amphibians: Returned To Owner (RTO),Reptiles & Amphibians: Transferred out to another Colorado organization,Reptiles & Amphibians: Transferred to an Out of State organization,Reptiles & Amphibians: Other Live Outcomes (ie: TNR/SNR),Reptiles & Amphibians: Died,Reptiles & Amphibians: Missing/Stolen ,Reptiles & Amphibians: Shelter Euthanasia,Reptiles & Amphibians: Owner Requested Euthanasia,Reptiles & Amphibians: In Shelter Count as of 12/31/2018,Reptiles & Amphibians: In Foster Care Count as of 12/31/2018,Rabbits: In Shelter Count as of 1/1/2018,Rabbits: In Foster Care Count 1/1/2018,Rabbits: Stray,Rabbits: Owner Relinquished,Rabbits: Owner Requested Euthanasia upon intake,Rabbits: Transfer in from another Colorado organization,Rabbits: Transfer in from Out of State organization,Rabbits: Other: TNR/Protective Custody/Returns/Disaster Relief,Rabbits: Adoption,Rabbits: Returned To Owner (RTO),Rabbits: Transferred out to another Colorado organization,Rabbits: Transferred to an Out of State organization,Rabbits: Other Live Outcomes (ie: TNR/SNR),Rabbits: Died,Rabbits: Missing / Stolen ,Rabbits: Shelter Euthanasia,Rabbits: Owner Requested Euthanasia,Rabbits: In Shelter Count as of 12/31/2018,Rabbits: In Foster Care Count as of 12/31/2018,Other: In Shelter Count as of 1/1/2018,Other: In Foster Care Count 1/1/2018,Other: Stray,Other: Owner Relinquished,Other: Owner Requested Euthanasia upon intake,Other: Transfer in from another Colorado organization,Other: Transfer in from Out of State organization,Other: TNR/Protective Custody/Returns/Disaster Relief,Other: Adoption,Other: Returned To Owner (RTO),Other: Transferred out to another Colorado organization,Other: Transferred to an Out of State organization,Other: Other Live Outcomes (ie: TNR/SNR),Other: Died,Other: Missing / Stolen ,Other: Shelter Euthanasia,Other: Owner Requested Euthanasia,Other: In Shelter Count as of 12/31/2018,Other: In Foster Care Count as of 12/31/2018
"Denver Samoyed Association, Inc.",Broomfield County,0,0,0,1,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Divide Creek Animal Hospital,Garfield County,0,0,156,0,0,0,0,0,0,109,44,0,0,0,0,3,0,0,0,0,0,45,0,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,,1,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Do Over Dogs A Second Chance At Life,Broomfield County,0,0,0,2,0,1,104,0,87,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,4,58,12,61,0,0,0,0,0,0,0,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Doberman Rescue of Colorado,Arapahoe County,0,0,0,3,0,11,3,,10,,,,,,,2,,3,2,0,0,0,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Doggy Dog World Rescue,Douglas County,,15,0,3,0,2,142,0,152,0,1,3,0,1,0,1,0,0,4,0,6,0,0,0,1,146,0,150,0,0,0,0,3,0,0,0,,0,,0,1,0,0,0,183,0,175,0,0,0,0,0,0,0,0,,9,,1,6,0,0,0,186,0,189,0,0,0,0,4,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Douglas County canine rescue ,Douglas County,0,38,0,5,0,0,469,0,408,0,0,0,0,3,3,0,0,0,98,0,18,1,14,0,0,943,19,872,0,0,0,0,19,7,,0,0,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dumb Friends League Buddy Center,Douglas County,41,0,745,1206,335,121,1410,0,2534,648,153,7,0,0,0,155,334,39,0,0,0,22,34,0,16,411,0,420,11,28,11,0,1,0,0,0,0,0,32,0,299,559,113,38,45,0,750,95,6,0,19,1,0,59,113,29,0,2,0,85,111,0,14,15,0,227,5,0,0,0,0,0,8,0,1,0,0,0,7,13,1,0,0,0,1,1,17,0,0,0,0,1,1,0,0,3,0,13,274,4,0,0,0,145,1,129,0,1,1,0,8,4,5,0,0,0,2,15,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,1,0,11,79,2,0,0,0,27,1,61,0,0,0,0,2,2,0,0,0,0,2,2,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0
"Duncan's Place, a cat sanctuary",Larimer County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6,3,0,0,4,0,9,0,1,0,0,0,0,0,0,0,4,0,1,36,0,0,0,88,0,111,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
Durango Animal Connection,La Plata County,1,0,1,0,0,6,4,0,12,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,21,27,0,55,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eagle County Animal Shelter,Eagle County,11,0,198,49,0,10,90,30,164,185,24,0,0,1,0,12,0,11,0,0,0,6,16,0,0,1,1,10,2,0,0,0,5,0,0,0,0,0,3,0,67,13,0,25,0,30,69,20,10,0,30,1,0,8,0,6,0,0,0,30,0,0,46,0,9,70,0,0,0,5,2,0,0,0,0,0,0,0,4,3,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eagle Valley Humane Society,Eagle County,0,0,1,30,0,2,17,0,48,1,1,0,0,0,0,0,0,0,1,0,0,7,4,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,4,0,3,40,0,21,3,0,46,1,0,0,0,0,0,1,0,23,0,0,0,13,15,0,16,4,0,46,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Plains Animal Welfare Alliance,Kit Carson County,0,2,17,10,0,15,1,0,25,2,15,0,0,0,0,1,0,0,2,0,0,3,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,22,31,0,0,0,0,7,0,44,,2,1,0,0,0,,1,0,0,88,8,0,0,0,0,17,0,71,0,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eaton Animal Den,Weld County,4,0,46,0,0,0,0,0,15,35,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Echo Acres,El Paso County,54,0,0,0,0,0,0,0,0,,0,0,0,3,0,0,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"English Springer Rescue America, Inc",Elbert County,0,3,0,9,0,3,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estes Park Pet Lodge Inc.,Larimer County,0,0,38,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,13,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evergreen Animal Protective League,Jefferson County,,28,0,3,0,60,270,0,279,0,1,0,0,8,0,0,0,0,73,0,4,0,0,0,19,292,0,264,0,0,0,0,0,0,0,0,0,51,0,13,21,5,0,10,1,0,37,0,0,0,0,1,0,1,0,0,11,0,10,59,0,0,71,0,0,132,0,0,0,0,4,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exotic Bird Emporium,El Paso County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farfel's Farm & Rescue,Boulder County,0,0,0,0,0,0,187,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,54,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feline rescue Network /dba Lookwhatthecatbroughtin,El Paso County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,0,4,59,0,71,35,,149,7,1,1,0,2,,2,0,72,1,0,0,1,32,0,108,12,,108,3,2,0,0,6,0,5,0,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferret Dreams Rescue & Adoption,Denver County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,13,7,133,0,10,0,1,116,6,0,0,0,1,0,15,0,37,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foothills Animal Shelter,Jefferson County,83,8,2293,614,407,190,502,306,1778,1497,121,51,113,5,0,361,407,62,8,4,2,118,33,1,67,124,48,300,27,33,4,5,17,0,4,1,4,2,58,14,756,441,201,45,100,137,1087,149,42,0,23,4,1,184,201,53,8,5,5,302,63,0,55,121,29,514,9,16,0,0,24,0,15,0,1,1,1,0,32,36,5,0,0,0,44,3,17,0,2,2,0,1,5,0,0,8,0,93,215,24,3,17,24,314,2,7,0,6,2,2,12,24,15,0,2,0,26,24,1,0,0,1,35,4,1,2,2,1,0,1,1,6,1,6,1,45,57,4,3,5,20,119,4,1,0,1,2,0,3,4,3,4,0,1,123,37,1,0,0,3,109,5,31,0,0,6,1,5,1,7,0
For Pets' Sake Inc.,Montezuma County,0,0,0,5,0,3,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,7,8,0,0,0,0,0,0,0,0,2,0,44,0,0,0,299,5,2,41,1,297,0,0,2,0,0,3,0,6,0,118,0,0,0,135,3,0,115,0,133,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
For The Howl Of It Inc.,Mesa County,0,4,,,,15,16,,27,,,,,,,,,,4,,0,,,,,12,,12,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forgotten Felines Rescue,Arapahoe County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,495,8,,40,,429,,,16,,,3,,5,,,,,,230,26,,145,,61,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Collins Cat Rescue and Spay/Neuter Clinic,Larimer County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,39,50,213,0,149,297,145,1002,11,0,0,0,3,0,6,0,57,42,12,75,100,569,0,180,881,25,1466,1,7,0,0,32,0,25,0,20,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort morgan Humane Society,Morgan County,20,0,284,0,0,0,0,10,90,179,24,0,0,0,0,1,0,20,0,3,0,55,0,0,0,0,0,41,7,6,0,0,0,0,1,0,3,0,14,0,124,0,0,0,0,0,76,10,36,0,0,3,0,1,0,12,0,2,0,99,0,0,0,0,0,61,0,32,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Found Nation Animal Rescue ,Jefferson County,0,18,0,8,0,11,103,0,130,0,0,0,0,0,0,2,0,0,8,0,16,0,6,0,0,122,0,134,0,0,0,0,4,0,0,0,0,6,0,7,0,4,0,7,13,0,26,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Freedom Service Dogs, Inc.",Arapahoe County,12,31,0,18,0,80,48,0,90,4,47,9,0,0,0,3,0,35,1,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Friends of Cedaredge Animal Control,Delta County,2,1,101,37,0,4,0,0,67,75,0,0,0,0,0,1,0,5,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,1,69,22,0,1,0,0,89,8,7,0,0,2,0,4,0,19,0,5,0,102,3,0,0,0,0,73,0,2,0,0,5,0,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Friends of Retired Greyhounds,Denver County,,13,0,12,0,0,84,0,104,0,0,0,0,0,0,0,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
from forgotten to forever rescue and transport,El Paso County,,0,,5,,,56,,47,,1,,,,,,,,13,,0,,,,,47,,42,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Front Range German Shepherd Rescue ,Denver County,0,12,0,7,0,61,17,0,88,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,17,6,0,22,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ft Lupton Veterinary Hospital,Weld County,0,0,88,0,0,0,0,0,0,68,16,0,0,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fureverdog Rescue,Weld County,6,0,52,32,0,12,0,0,82,6,0,0,0,0,0,0,0,14,0,0,0,6,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garfield County Animal Welfare Foundation Inc dba Rifle Animal Shelter,Garfield County,22,0,268,317,0,120,141,2,577,202,9,0,0,0,0,12,0,25,0,15,0,8,22,0,3,10,3,90,2,0,0,0,1,0,2,0,11,0,15,0,69,135,0,77,14,1,225,15,5,1,6,1,0,4,0,12,0,2,0,88,115,0,4,0,17,257,1,0,0,0,7,0,2,0,1,0,0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,00,0,0,0,0,0,0,7,2,0,0,0,0,6,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,00,0,0,0,0,0
german shepherd rescue of the rockies,Morgan County,0,7,0,4,0,3,0,0,8,0,1,0,0,0,0,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Golden Retriever Freedom Rescue,Jefferson County,0,14,0,23,0,3,98,0,130,0,0,0,0,0,0,2,0,0,6,0,3,0,2,0,6,6,0,17,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GOOD SAMARITAN PET ADOPTION CENTER, INC.",Denver County,0,4,0,42,0,0,0,0,10,29,5,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,0,3,0,64,0,0,0,0,8,48,6,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Graceland Animal Rescue & Sanctuary,Mesa County,4,0,0,30,0,4,3,0,37,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
